"No.","Time","Source","Destination","Protocol","Length","Info"
"867","74.002312","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=382758 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"868","74.004955","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=384198 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"869","74.005011","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=385638 Win=132352 Len=0"
"870","74.005987","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=385638 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"871","74.009367","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=387078 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"872","74.009367","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=388518 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"873","74.009431","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=389958 Win=132352 Len=0"
"874","74.009772","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"875","74.009800","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=391398 Win=132352 Len=0"
"876","74.009835","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=391398 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"877","74.013791","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=392838 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"878","74.013847","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=394278 Win=132352 Len=0"
"879","74.014886","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=394278 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"880","74.014886","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=395718 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"881","74.014914","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=397158 Win=132352 Len=0"
"882","74.014946","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=397158 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"883","74.016520","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=398598 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"884","74.016520","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=400038 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"885","74.016550","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=401478 Win=132352 Len=0"
"886","74.017493","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=401478 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"887","74.017523","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=402918 Win=132352 Len=0"
"888","74.018574","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=402918 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"889","74.018611","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=404358 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"890","74.018632","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=405798 Win=132352 Len=0"
"891","74.019178","18.66.12.117","192.168.1.60","TLSv1.3","593","Application Data, Application Data"
"892","74.066138","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=406337 Win=131840 Len=0"
"893","74.168463","fe80::8fd1:3600:8606:118","fe80::1213:31ff:feee:612a","DNS","111","Standard query 0x28e0 A images-eu.ssl-images-amazon.com"
"894","74.168472","fe80::8fd1:3600:8606:118","fe80::1213:31ff:feee:612a","DNS","101","Standard query 0x0c7e A completion.amazon.com"
"895","74.169195","fe80::8fd1:3600:8606:118","fe80::1213:31ff:feee:612a","DNS","111","Standard query 0x2578 A images-na.ssl-images-amazon.com"
"896","74.179392","fe80::1213:31ff:feee:612a","fe80::8fd1:3600:8606:118","DNS","117","Standard query response 0x0c7e A completion.amazon.com A 52.46.145.203"
"897","74.180669","fe80::1213:31ff:feee:612a","fe80::8fd1:3600:8606:118","DNS","208","Standard query response 0x28e0 A images-eu.ssl-images-amazon.com CNAME m.media-amazon.com CNAME tp.c47710ee9-frontier.media-amazon.com CNAME c.media-amazon.com A 18.64.95.138"
"898","74.180777","fe80::8fd1:3600:8606:118","fe80::1213:31ff:feee:612a","DNS","98","Standard query 0x35e6 A m.media-amazon.com"
"899","74.181549","fe80::1213:31ff:feee:612a","fe80::8fd1:3600:8606:118","DNS","208","Standard query response 0x2578 A images-na.ssl-images-amazon.com CNAME m.media-amazon.com CNAME tp.c47710ee9-frontier.media-amazon.com CNAME c.media-amazon.com A 18.64.95.138"
"900","74.190592","fe80::1213:31ff:feee:612a","fe80::8fd1:3600:8606:118","DNS","166","Standard query response 0x35e6 A m.media-amazon.com CNAME tp.c47710ee9-frontier.media-amazon.com CNAME c.media-amazon.com A 18.64.95.138"
"901","74.210876","fe80::8fd1:3600:8606:118","fe80::1213:31ff:feee:612a","DNS","96","Standard query 0xa83b A aax-eu.amazon.it"
"902","74.211196","fe80::8fd1:3600:8606:118","fe80::1213:31ff:feee:612a","DNS","98","Standard query 0xa645 A services.amazon.it"
"903","74.220560","fe80::1213:31ff:feee:612a","fe80::8fd1:3600:8606:118","DNS","166","Standard query response 0xa83b A aax-eu.amazon.it CNAME aax-eu-retail-direct.amazon-adsystem.com A 52.94.222.127"
"904","74.221817","fe80::1213:31ff:feee:612a","fe80::8fd1:3600:8606:118","DNS","114","Standard query response 0xa645 A services.amazon.it A 176.32.110.151"
"905","74.387318","192.168.1.60","157.90.91.75","TLSv1.3","1460","Application Data"
"906","74.438677","157.90.91.75","192.168.1.60","TCP","54","443  >  58036 [ACK] Seq=13079 Ack=3063 Win=64128 Len=0"
"907","76.130400","192.168.1.60","20.54.36.229","TCP","55","[TCP Keep-Alive] 58008  >  443 [ACK] Seq=1 Ack=1 Win=513 Len=1"
"908","76.186287","20.54.36.229","192.168.1.60","TCP","66","[TCP Keep-Alive ACK] 443  >  58008 [ACK] Seq=1 Ack=2 Win=7970 Len=0 SLE=1 SRE=2"
"909","77.109948","192.168.1.59","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"910","77.417338","192.168.1.59","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"911","77.724623","192.168.1.59","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"912","79.102403","192.168.1.60","108.177.127.188","TCP","55","[TCP Keep-Alive] 58022  >  5228 [ACK] Seq=1 Ack=1 Win=510 Len=1"
"913","79.137768","108.177.127.188","192.168.1.60","TCP","66","[TCP Keep-Alive ACK] 5228  >  58022 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"914","82.413731","192.168.1.60","192.168.1.4","TCP","55","[TCP Keep-Alive] 58017  >  60000 [ACK] Seq=1 Ack=1 Win=513 Len=1"
"915","82.416536","192.168.1.4","192.168.1.60","TCP","54","60000  >  58017 [RST] Seq=1 Win=0 Len=0"
"916","82.428691","192.168.1.60","192.168.1.4","TCP","55","[TCP Keep-Alive] 58016  >  60000 [ACK] Seq=1 Ack=1 Win=513 Len=1"
"917","82.440028","192.168.1.4","192.168.1.60","TCP","54","60000  >  58016 [RST] Seq=1 Win=0 Len=0"
"918","82.476172","192.168.1.60","192.168.1.7","TCP","55","[TCP Keep-Alive] 58015  >  60000 [ACK] Seq=1 Ack=1 Win=513 Len=1"
"919","82.485866","192.168.1.7","192.168.1.60","TCP","54","60000  >  58015 [RST] Seq=1 Win=0 Len=0"
